car_age,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,brand_encoded,selling_price,log_price
13,100000,1,1,1,1,2,1700000,14.346138809026444
12,25000,1,1,0,0,3,300000,12.611537753638338
15,25000,4,1,0,0,18,145000,11.884489021402711
5,20000,1,1,1,0,8,3200000,14.978661367769956
11,10000,4,1,0,0,3,240000,12.388394202324129
6,30000,1,1,0,0,9,700000,13.458835614025542
14,110000,4,1,0,1,10,145000,11.884489021402711
10,80000,1,1,0,1,18,535000,13.190022025878143
8,21000,4,1,0,0,17,420000,12.948009990259552
8,20000,4,1,0,0,18,350000,12.765688433465597
9,32000,1,1,0,0,18,550000,13.217673557208654
17,180000,1,1,0,0,20,750000,13.527828485512494
12,70000,1,1,0,1,25,198000,12.196022309676673
11,50000,1,1,0,0,10,420000,12.948009990259552
20,120000,1,1,0,0,8,195000,12.180754837545884
12,55766,4,1,0,1,10,150000,11.918390573078392
13,40000,4,1,0,1,21,275000,12.524526376648708
23,60000,4,1,0,2,18,65000,11.082142548877775
16,50000,4,1,0,0,18,200000,12.206072645530174
14,110000,1,1,0,1,18,250000,12.429216196844383
11,100000,1,1,0,0,25,182000,12.111761966058932
23,86000,4,1,0,1,18,85000,11.350406535472453
11,50000,1,1,0,0,18,400000,12.89921982609012
7,20000,1,1,0,0,18,650000,13.38472764187182
14,50000,4,1,0,0,10,400000,12.89921982609012
12,80000,1,1,0,1,25,295000,12.594730635321957
18,135000,3,1,0,3,18,60000,11.002099841204238
21,120000,1,1,0,2,18,110000,11.608235644774552
9,113600,1,1,0,0,6,550000,13.217673557208654
16,70000,4,1,0,2,10,190000,12.154779351142624
6,20000,1,0,0,0,8,861999,13.66700938955235
6,14000,4,0,0,0,8,782000,13.569610019527449
6,26000,1,0,0,0,8,836000,13.636383892066839
8,138925,4,0,0,0,9,696000,13.453104939316557
8,121764,1,0,0,0,9,596000,13.297995946047488
8,105429,4,0,0,0,9,612000,13.324487561494463
9,35000,4,1,0,0,18,114999,11.652678711655406
7,60000,1,1,0,0,25,340000,12.736700896592344
4,5000,4,1,0,0,18,550000,13.217673557208654
16,70000,4,1,0,2,3,114999,11.652678711655406
24,80000,4,1,0,0,18,105000,11.56171562913966
5,20000,1,1,0,0,18,890000,13.698976741708323
5,8000,4,1,0,0,25,715000,13.480037821676145
10,54000,4,0,0,1,10,525000,13.17115354157376
10,23122,4,0,0,1,10,475000,13.071070083016778
12,44500,1,0,0,1,3,349000,12.762827201184564
7,13599,4,0,1,0,27,825000,13.623138665316818
10,100000,1,1,0,1,17,550000,13.217673557208654
18,110000,4,1,0,2,18,95000,11.461632170582678
10,90000,1,1,0,1,26,725000,13.493926933836812
5,17000,4,1,0,0,25,670000,13.415032991367148
16,140000,4,1,0,0,18,65000,11.082142548877775
9,50000,1,1,0,1,17,500000,13.122363377404328
7,53000,4,1,0,0,17,600000,13.304684934198283
7,70000,4,1,0,1,18,350000,12.765688433465597
12,70000,1,1,0,1,3,200000,12.206072645530174
12,80000,4,1,0,0,10,150000,11.918390573078392
21,110000,1,1,0,1,18,75000,11.225243392518447
11,90000,1,1,0,1,9,350000,12.765688433465597
6,15000,1,1,0,0,26,1700000,14.346138809026444
13,86000,1,1,1,1,2,890000,13.698976741708323
10,120000,1,1,0,0,17,500000,13.122363377404328
5,5200,4,1,0,0,10,600000,13.304684934198283
14,60000,4,1,0,1,3,99000,11.502875129116727
13,46000,4,1,0,0,10,235000,12.367340793126296
18,40000,4,1,0,1,25,75000,11.225243392518447
10,90000,1,1,0,1,9,600000,13.304684934198283
5,25000,1,1,0,1,10,1000000,13.815510557964274
12,90000,1,1,0,0,10,390000,12.873902018105829
9,70000,1,1,0,0,27,600000,13.304684934198283
7,70000,4,1,0,1,10,600000,13.304684934198283
5,35000,1,1,0,1,10,730000,13.500799813124575
7,12700,4,1,1,0,10,450000,13.017002861746503
13,80000,1,1,0,0,18,250000,12.429216196844383
6,20000,1,1,0,0,17,1400000,14.151982794585487
6,20000,4,1,0,0,23,300000,12.611537753638338
7,19000,4,1,0,0,8,800000,13.592367006650065
15,95000,1,1,0,1,6,125000,11.736069016284437
12,90000,1,1,0,0,27,295000,12.594730635321957
11,45839,4,0,0,0,8,650000,13.38472764187182
14,74510,4,0,0,0,3,200000,12.206072645530174
15,87293,4,0,0,0,3,130000,11.77528972943772
12,156040,1,0,0,0,8,250000,12.429216196844383
20,93415,1,0,0,0,8,400000,12.89921982609012
7,101159,4,0,0,0,8,430000,12.971540487669746
9,80000,4,1,0,1,10,170000,12.043553716032399
5,12000,4,1,0,0,25,450000,13.017002861746503
11,90000,4,1,0,0,18,350000,12.765688433465597
13,68519,4,0,0,0,3,130000,11.77528972943772
12,55130,1,0,0,0,3,180000,12.100712129872347
10,65239,4,0,0,0,8,475000,13.071070083016778
9,58182,4,0,0,0,27,470000,13.060487973686241
12,91245,1,0,0,0,8,200000,12.206072645530174
11,102989,1,0,0,0,17,650000,13.38472764187182
14,50000,4,1,0,0,9,400000,12.89921982609012
24,120000,4,1,0,0,18,100000,11.512925464970229
10,90000,1,1,0,0,18,409999,12.923909999653127
6,25000,1,1,0,0,18,640000,13.369223455335854
17,80000,4,1,0,1,18,160000,11.982929094215963
6,70000,1,1,0,0,18,750000,13.527828485512494
22,50000,1,1,0,2,17,150000,11.918390573078392
16,100000,4,1,0,1,18,80000,11.289781913656018
8,90000,1,1,0,2,18,240000,12.388394202324129
19,60000,4,1,0,2,18,60000,11.002099841204238
17,120000,4,1,0,2,18,70000,11.156250521031495
16,90000,1,1,1,1,27,285000,12.560244459250788
9,60000,1,1,0,1,18,350000,12.765688433465597
9,30000,1,1,0,1,10,699000,13.457406021215947
13,108000,1,1,0,1,8,275000,12.524526376648708
12,160000,1,1,0,1,10,350000,12.765688433465597
18,90000,4,1,0,2,18,135000,11.813030057420567
14,120000,1,1,0,2,17,325000,12.691580461311874
12,102000,1,1,0,1,17,650000,13.38472764187182
15,178000,1,1,0,1,17,300000,12.611537753638338
10,200000,1,1,0,1,26,1200000,13.997832114758229
12,60000,4,0,0,0,8,450000,13.017002861746503
5,3000,4,1,0,0,25,425000,12.959844447906553
18,75118,4,1,0,1,18,150000,11.918390573078392
11,140000,1,1,0,1,18,290000,12.577636201962656
10,60000,4,1,0,1,10,335000,12.721885810807203
18,79000,4,0,0,3,3,120000,11.695247021764184
19,25000,4,1,0,1,8,20000,9.903487552536127
12,70000,1,1,0,1,25,220000,12.301382825334498
19,4637,4,1,0,1,8,61000,11.018629143155449
8,70000,1,1,0,0,18,620000,13.337474757021274
10,100000,1,1,0,1,18,425000,12.959844447906553
15,120000,1,1,0,1,25,85000,11.350406535472453
9,40000,1,1,0,1,18,270000,12.506177237980511
15,220000,1,1,0,0,18,180000,12.100712129872347
7,30000,4,1,0,0,17,450000,13.017002861746503
12,42655,1,1,0,0,25,450000,13.017002861746503
7,43000,4,1,0,1,23,250000,12.429216196844383
12,70000,1,1,0,0,26,725000,13.493926933836812
14,55000,4,1,0,0,10,250000,12.429216196844383
14,80000,1,1,0,1,6,99000,11.502875129116727
7,55000,4,1,0,0,23,350000,12.765688433465597
6,70000,4,1,0,0,10,511000,13.144124869185841
12,80000,1,1,0,0,18,300000,12.611537753638338
14,110000,4,1,1,0,1,1100000,13.9108207377686
14,60000,4,1,0,2,10,125000,11.736069016284437
6,30000,4,1,0,0,25,500000,13.122363377404328
11,80000,1,1,0,1,23,385000,12.86099861326992
12,90000,4,1,0,0,24,350000,12.765688433465597
21,50000,4,1,0,0,18,60000,11.002099841204238
12,50000,4,1,0,0,10,300000,12.611537753638338
12,70000,1,1,0,0,10,400000,12.89921982609012
10,110000,1,1,0,0,8,550000,13.217673557208654
12,80000,4,1,0,1,21,300000,12.611537753638338
12,156000,1,1,0,0,18,250000,12.429216196844383
12,180000,1,1,0,0,26,800000,13.592367006650065
6,25000,4,1,0,0,18,300000,12.611537753638338
20,120000,4,1,0,0,18,80000,11.289781913656018
4,11000,1,1,0,0,17,1200000,13.997832114758229
7,40000,4,1,1,0,23,355000,12.779873068457553
9,50000,1,1,0,0,18,520000,13.16158409055761
12,26000,1,1,0,0,10,500000,13.122363377404328
16,30000,4,1,0,0,18,114999,11.652678711655406
10,50000,1,1,0,0,26,1800000,14.403297222866392
6,20000,1,1,0,0,17,800000,13.592367006650065
16,30000,4,1,0,1,18,105000,11.56171562913966
13,78000,4,1,0,0,18,135000,11.813030057420567
13,40000,4,1,0,1,18,170000,12.043553716032399
10,100000,4,1,0,0,10,550000,13.217673557208654
15,70000,4,1,0,2,9,250000,12.429216196844383
10,30000,1,1,0,1,10,650000,13.38472764187182
16,77000,4,1,1,2,9,210000,12.254862809699606
13,150000,1,1,0,0,27,260000,12.468436909997665
8,69000,1,1,0,0,18,750000,13.527828485512494
8,120000,1,1,1,0,26,1350000,14.115615150414612
12,120000,1,1,0,1,18,220000,12.301382825334498
16,110000,4,1,0,1,10,110000,11.608235644774552
7,70000,1,1,1,0,17,1230000,14.0225247273486
11,110000,1,1,0,0,17,220000,12.301382825334498
15,50000,1,1,0,0,25,130000,11.77528972943772
12,44000,4,1,0,0,10,330000,12.706847933442663
14,90000,4,1,0,1,9,254999,12.449014902564246
10,50000,4,1,0,1,10,600000,13.304684934198283
12,50000,4,1,0,0,10,210000,12.254862809699606
10,146000,1,1,0,0,3,300000,12.611537753638338
6,15000,4,1,1,0,25,426000,12.962194625251508
9,60000,4,1,0,0,18,265000,12.487485104968359
8,35000,4,1,0,1,10,450000,13.017002861746503
12,80000,1,1,0,0,10,480000,13.081541382884074
14,90000,4,1,0,0,25,40000,10.596634733096073
13,70000,4,1,0,1,9,395000,12.886641043883259
11,62000,4,1,0,1,18,229999,12.345830240069793
6,10000,4,1,1,0,8,875000,13.681979165339751
14,80000,0,1,0,3,18,170000,12.043553716032399
9,35000,4,1,0,1,10,500000,13.122363377404328
5,40000,4,1,0,0,18,450000,13.017002861746503
12,120000,1,1,0,2,18,550000,13.217673557208654
11,60000,4,1,0,0,25,200000,12.206072645530174
16,90000,4,1,0,1,25,80000,11.289781913656018
14,250000,1,1,0,1,25,300000,12.611537753638338
5,15000,1,1,0,0,8,675000,13.422467969854667
7,30000,4,1,0,0,18,260000,12.468436909997665
23,117000,4,1,0,1,18,70000,11.156250521031495
20,70000,4,1,0,0,18,100000,11.512925464970229
12,110000,1,1,0,1,26,730000,13.500799813124575
8,100000,1,1,0,1,21,525000,13.17115354157376
8,105000,1,1,0,1,21,525000,13.17115354157376
15,182000,1,1,0,2,26,550000,13.217673557208654
12,95000,1,1,0,1,26,420000,12.948009990259552
9,70000,4,1,0,0,9,500000,13.122363377404328
15,76000,4,1,0,1,18,165000,12.013700752882718
10,70000,1,1,0,1,10,650000,13.38472764187182
11,46000,1,1,0,0,3,195000,12.180754837545884
25,70000,4,1,0,0,18,75000,11.225243392518447
18,90000,4,1,0,0,18,90000,11.407564949312402
8,50000,1,1,0,0,10,515000,13.151922179645874
7,24585,1,0,0,4,9,700000,13.458835614025542
23,70000,4,1,0,0,18,62000,11.03488966402723
13,110000,1,1,0,2,26,220000,12.301382825334498
5,10000,0,1,0,0,10,520000,13.16158409055761
14,100000,4,1,0,0,6,170000,12.043553716032399
13,110000,1,1,0,1,8,190000,12.154779351142624
13,100000,1,1,0,1,8,150000,11.918390573078392
15,65000,4,1,0,0,18,125000,11.736069016284437
9,40000,1,1,0,2,9,290000,12.577636201962656
5,13900,4,1,0,0,18,490000,13.102160670086809
7,17563,4,1,0,0,25,434999,12.983099011217604
8,15000,4,1,0,0,25,380000,12.84792653170257
12,82000,1,1,0,1,27,200000,12.206072645530174
8,40000,1,1,0,0,8,495000,13.112313041550827
10,173000,1,1,0,2,26,894999,13.704577879937933
10,151000,1,1,0,1,17,600000,13.304684934198283
9,50000,4,1,0,0,9,300000,12.611537753638338
7,15000,4,1,0,0,9,430000,12.971540487669746
7,80000,1,1,0,0,9,370000,12.821258284620408
5,11000,4,1,0,0,18,750000,13.527828485512494
8,50000,0,1,0,0,18,300000,12.611537753638338
12,120000,1,1,1,1,2,700000,13.458835614025542
17,70000,3,1,0,2,18,100000,11.512925464970229
9,90000,4,1,0,0,10,300000,12.611537753638338
12,185000,1,1,0,1,25,130000,11.77528972943772
8,40000,1,1,0,0,10,650000,13.38472764187182
7,25000,1,1,0,0,18,509999,13.142164043914272
11,117780,1,1,0,1,26,1000000,13.815510557964274
14,120000,1,1,0,1,10,280000,12.542544882151386
7,120000,1,1,0,0,18,600000,13.304684934198283
11,120000,1,1,0,2,24,210000,12.254862809699606
10,110000,1,1,1,1,1,1150000,13.955272500339433
6,30000,4,1,0,0,10,245000,12.409013489526863
8,25000,4,1,0,0,10,375000,12.834681304952548
9,55000,1,1,0,1,17,150000,11.918390573078392
6,20000,1,1,0,0,17,1450000,14.187074114396758
10,100000,1,1,0,1,18,500000,13.122363377404328
17,40000,4,1,0,1,18,75000,11.225243392518447
18,80000,4,1,1,2,10,225000,12.323855681186558
18,80000,4,1,1,3,10,275000,12.524526376648708
6,35000,1,1,0,0,17,620000,13.337474757021274
14,110000,1,1,0,1,21,600000,13.304684934198283
13,160000,1,1,0,0,17,275000,12.524526376648708
11,125000,1,1,0,0,25,125000,11.736069016284437
13,62000,4,1,0,1,25,80000,11.289781913656018
13,120000,1,1,0,1,21,199000,12.201060103706629
8,33000,4,1,0,1,21,440000,12.994530005894443
11,80000,1,1,0,3,18,250000,12.429216196844383
7,35000,1,1,0,0,10,700000,13.458835614025542
9,50000,1,1,0,0,10,450000,13.017002861746503
5,5000,4,1,0,0,18,240000,12.388394202324129
8,81595,1,0,0,0,8,650000,13.38472764187182
19,22000,4,1,0,0,10,71000,11.170435156023453
9,40000,4,1,0,0,18,400000,12.89921982609012
16,40000,4,1,0,1,18,130000,11.77528972943772
11,70000,1,1,0,1,17,300000,12.611537753638338
5,4000,1,1,0,0,21,1100000,13.9108207377686
9,24000,1,1,1,0,2,2200000,14.603967918328545
6,13500,4,0,0,0,9,800000,13.592367006650065
11,40000,1,1,0,0,18,490000,13.102160670086809
6,9700,4,0,0,0,9,836000,13.636383892066839
12,62000,4,1,0,1,27,375000,12.834681304952548
8,24000,1,0,0,0,9,1249000,14.037853789107714
5,13000,1,0,0,0,9,1240000,14.03062193758122
15,50000,4,1,0,2,25,35000,10.46310334047155
7,36000,4,0,0,0,9,1068000,13.881298298502276
7,40000,1,0,0,0,9,1189000,13.988623175672918
6,27000,4,1,0,0,10,700000,13.458835614025542
8,40000,4,1,0,0,18,350000,12.765688433465597
15,80000,4,1,0,1,10,254999,12.449014902564246
19,221000,1,1,0,2,17,229999,12.345830240069793
8,80000,1,1,0,0,10,750000,13.527828485512494
12,119000,1,1,0,1,18,325000,12.691580461311874
15,190000,1,1,0,1,26,760000,13.541073712262515
7,25000,4,1,1,0,18,509999,13.142164043914272
11,28740,4,1,0,0,21,363000,12.802158113246987
14,48500,4,1,0,0,18,229999,12.345830240069793
12,110000,4,1,0,1,21,290000,12.577636201962656
6,30000,4,1,0,0,18,550000,13.217673557208654
13,120000,1,1,0,1,25,125000,11.736069016284437
10,130000,1,1,1,0,28,2000000,14.508657738524219
16,140000,1,1,0,1,26,350000,12.765688433465597
13,90000,1,1,0,0,10,390000,12.873902018105829
9,45000,4,1,0,0,18,220000,12.301382825334498
19,80000,4,1,0,2,10,140000,11.84939770159144
6,15000,4,1,1,0,18,370000,12.821258284620408
5,20000,1,1,0,0,18,650000,13.38472764187182
7,37000,4,1,0,0,18,280000,12.542544882151386
8,80000,1,1,0,0,18,540000,13.199324418540456
22,120000,1,1,0,3,0,50000,10.819778284410283
6,20000,4,1,0,0,18,800000,13.592367006650065
8,25000,1,1,0,0,8,515000,13.151922179645874
14,96000,4,1,0,2,10,220000,12.301382825334498
11,53000,4,0,0,0,3,165000,12.013700752882718
14,65000,1,0,0,0,6,221000,12.30591798049989
9,43000,4,0,0,0,3,245000,12.409013489526863
12,42000,4,0,0,0,8,260000,12.468436909997665
13,73000,1,0,1,0,24,550000,13.217673557208654
9,29000,4,0,0,0,10,434999,12.983099011217604
11,95000,1,0,0,0,25,450000,13.017002861746503
10,25000,4,1,0,0,3,290000,12.577636201962656
13,53000,4,0,0,1,27,305000,12.628067055589549
13,20000,4,0,0,0,8,265000,12.487485104968359
10,57000,4,0,0,0,9,325000,12.691580461311874
10,52000,1,0,0,0,3,550000,13.217673557208654
16,40000,4,1,0,0,18,105000,11.56171562913966
12,47000,4,0,0,0,9,275000,12.524526376648708
12,47000,4,0,0,1,9,434999,12.983099011217604
8,73000,1,0,0,0,10,690000,13.444446876573442
12,42000,4,0,0,1,9,249000,12.425208175446844
12,60000,4,0,0,2,10,204999,12.230760380059866
9,120000,4,1,0,0,18,190000,12.154779351142624
12,50000,4,1,0,0,18,150000,11.918390573078392
25,70000,4,1,0,3,18,70000,11.156250521031495
6,25000,1,1,0,0,17,900000,13.710150042306449
5,11000,4,1,1,0,18,950000,13.764217263576723
11,80000,4,1,0,0,18,475000,13.071070083016778
26,80000,4,1,0,3,18,55000,10.915088464214607
11,75000,1,1,0,1,8,450000,13.017002861746503
15,45000,1,1,1,2,2,1200000,13.997832114758229
17,100000,1,1,0,1,17,300000,12.611537753638338
10,60000,1,1,0,1,9,350000,12.765688433465597
13,160000,1,1,0,1,25,229999,12.345830240069793
9,50000,4,1,0,0,10,821000,13.618278388434565
10,80000,4,1,0,1,18,200000,12.206072645530174
7,60000,1,1,0,1,17,1000000,13.815510557964274
8,60000,4,1,0,1,18,220000,12.301382825334498
9,148620,1,0,0,0,8,459999,13.038979594549872
12,70000,1,1,0,1,18,310000,12.644327576461329
6,42000,1,1,0,0,10,815000,13.610943392223
7,40000,1,1,0,0,10,1200000,13.997832114758229
13,150000,1,1,0,1,3,170000,12.043553716032399
7,30000,1,1,0,0,18,1000000,13.815510557964274
14,90000,4,1,0,3,10,155000,11.951180395901384
7,120000,1,1,0,0,17,400000,12.89921982609012
8,80000,1,1,0,1,17,400000,12.89921982609012
14,80000,1,1,0,1,25,250000,12.429216196844383
16,50000,4,1,0,2,25,150000,11.918390573078392
22,70000,4,1,0,1,10,80000,11.289781913656018
10,70000,1,1,1,0,27,325000,12.691580461311874
5,8000,4,1,1,0,10,738000,13.51169910358261
8,30000,4,1,0,0,18,300000,12.611537753638338
12,110000,1,1,0,0,25,150000,11.918390573078392
17,223000,1,1,0,3,26,440000,12.994530005894443
13,110000,1,1,0,0,27,280000,12.542544882151386
18,120000,4,1,0,1,10,100000,11.512925464970229
16,100000,4,1,0,1,18,150000,11.918390573078392
10,100000,1,1,0,1,18,380000,12.84792653170257
18,60000,4,1,0,1,18,90000,11.407564949312402
16,270000,1,1,0,2,17,300000,12.611537753638338
13,60000,1,1,0,1,24,275000,12.524526376648708
15,41090,4,1,0,0,18,180000,12.100712129872347
12,296823,1,1,0,0,18,225000,12.323855681186558
10,40000,4,1,0,0,18,200000,12.206072645530174
13,40000,4,1,0,1,26,500000,13.122363377404328
14,70000,4,1,0,1,8,300000,12.611537753638338
9,80000,1,1,0,1,10,765000,13.547631112808673
7,90000,1,1,0,0,18,650000,13.38472764187182
7,19000,4,1,0,0,18,380000,12.84792653170257
10,110000,1,1,0,1,18,480000,13.081541382884074
28,60000,1,1,0,0,17,200000,12.206072645530174
14,68000,0,1,0,1,18,145000,11.884489021402711
13,120000,1,1,0,1,18,280000,12.542544882151386
10,30000,1,1,0,0,18,254999,12.449014902564246
8,90000,4,1,0,1,25,300000,12.611537753638338
9,140000,1,1,0,2,18,480000,13.081541382884074
7,44500,4,1,1,0,24,850000,13.652991628466498
10,52000,1,1,0,1,10,350000,12.765688433465597
8,26000,4,1,0,0,10,650000,13.38472764187182
17,80000,4,1,0,1,25,550000,13.217673557208654
9,35000,4,1,0,0,18,300000,12.611537753638338
16,60000,4,1,0,1,18,150000,11.918390573078392
10,120000,4,1,0,0,10,300000,12.611537753638338
20,58000,4,1,0,0,10,80000,11.289781913656018
13,80000,1,1,0,2,25,180000,12.100712129872347
15,100000,1,1,0,3,8,110000,11.608235644774552
9,12000,4,1,0,0,10,425000,12.959844447906553
8,35000,1,1,0,0,9,700000,13.458835614025542
14,50000,4,1,0,1,18,130000,11.77528972943772
7,67000,1,1,0,0,18,650000,13.38472764187182
11,100000,4,1,0,1,23,400000,12.89921982609012
7,60000,1,1,0,0,17,800000,13.592367006650065
7,70000,1,1,0,0,17,675000,13.422467969854667
7,50000,4,1,0,3,18,210000,12.254862809699606
15,120000,1,1,0,2,25,150000,11.918390573078392
17,100000,0,1,0,3,18,45000,10.714417768752456
9,90000,4,1,0,0,10,516000,13.1538620444637
10,80000,4,1,0,0,10,450000,13.017002861746503
12,90000,4,1,0,1,3,134000,11.805595078933049
10,157000,1,1,0,1,26,509999,13.142164043914272
8,20000,4,1,0,0,27,500000,13.122363377404328
16,80000,4,1,0,3,18,130000,11.77528972943772
9,60000,1,1,0,0,18,575000,13.262125319779487
9,49000,4,1,0,0,10,550000,13.217673557208654
15,89255,1,1,0,0,25,145000,11.884489021402711
4,5000,4,1,0,0,18,347000,12.757080058928997
11,110000,1,1,0,0,25,275000,12.524526376648708
14,200000,1,1,0,2,26,630000,13.353475098367715
12,90000,1,1,0,1,3,160000,11.982929094215963
14,63000,1,1,0,2,6,150000,11.918390573078392
9,23000,4,1,0,0,9,550000,13.217673557208654
11,100000,1,1,0,0,17,349000,12.762827201184564
20,168000,1,1,0,3,17,229999,12.345830240069793
16,90000,1,1,0,2,25,110000,11.608235644774552
16,70000,4,1,0,2,18,110000,11.608235644774552
6,5550,4,1,0,1,23,245000,12.409013489526863
10,100000,4,1,0,1,18,180000,12.100712129872347
10,80000,4,1,0,1,18,290000,12.577636201962656
14,40000,4,1,0,0,10,250000,12.429216196844383
14,100000,1,1,0,0,25,150000,11.918390573078392
20,35000,4,1,0,2,18,55000,10.915088464214607
18,75000,1,1,0,1,24,500000,13.122363377404328
11,150000,1,1,0,3,17,290000,12.577636201962656
15,70000,4,1,0,0,18,72000,11.184421397998193
10,115000,1,1,0,0,18,250000,12.429216196844383
5,25000,4,1,1,0,18,575000,13.262125319779487
5,10000,1,1,1,0,14,1300000,14.077874822431765
5,15000,4,1,0,0,10,425000,12.959844447906553
5,10000,0,1,0,0,18,470000,13.060487973686241
12,80000,4,1,0,2,26,220000,12.301382825334498
4,1700,4,1,0,0,18,310000,12.644327576461329
8,45217,1,0,0,0,8,400000,12.89921982609012
6,20000,4,1,0,0,10,310000,12.644327576461329
7,50000,1,1,0,0,18,750000,13.527828485512494
15,120000,1,1,0,1,25,204999,12.230760380059866
14,50000,4,1,0,0,18,260000,12.468436909997665
12,40000,4,1,0,1,18,180000,12.100712129872347
17,110000,1,1,0,1,17,125000,11.736069016284437
10,155000,1,1,0,0,18,420000,12.948009990259552
13,70000,4,1,0,1,18,220000,12.301382825334498
14,70000,4,1,0,2,18,200000,12.206072645530174
15,100000,1,1,0,2,8,130000,11.77528972943772
8,41000,4,0,0,0,25,335000,12.721885810807203
7,60000,1,0,1,0,8,2650000,14.790070197962406
6,56000,1,0,1,0,8,2675000,14.799459938312244
7,60000,1,0,1,0,8,2675000,14.799459938312244
13,97000,4,0,1,1,9,434999,12.983099011217604
10,60000,4,1,0,0,9,500000,13.122363377404328
7,60000,4,1,0,0,18,290000,12.577636201962656
10,48000,4,0,1,1,8,475000,13.071070083016778
15,190000,1,1,0,2,18,270000,12.506177237980511
5,80000,4,1,0,0,10,600000,13.304684934198283
11,70000,1,1,0,1,10,300000,12.611537753638338
12,80000,1,1,0,1,27,415000,12.936033799212835
6,30000,1,1,1,1,18,800000,13.592367006650065
8,44440,4,1,0,1,10,420000,12.948009990259552
6,30000,1,1,0,0,10,1250000,14.038654109278484
13,120000,1,1,0,0,18,270000,12.506177237980511
9,80000,1,1,0,1,10,390000,12.873902018105829
12,110000,1,1,0,0,24,400000,12.89921982609012
17,170000,4,1,0,0,8,100000,11.512925464970229
14,46000,1,1,1,0,1,850000,13.652991628466498
12,120000,1,1,1,2,3,359000,12.791077667470416
9,91365,1,0,0,0,18,470000,13.060487973686241
11,90010,1,0,0,1,18,360000,12.793859310432293
11,80000,1,1,0,0,18,250999,12.43320423404224
12,35000,4,1,0,1,25,45000,10.714417768752456
18,80000,4,1,0,1,18,75000,11.225243392518447
11,31800,1,0,0,0,18,495000,13.112313041550827
11,59100,0,0,0,0,18,310000,12.644327576461329
8,31200,4,0,0,0,9,540000,13.199324418540456
8,51000,1,0,0,0,18,665000,13.407542319637992
11,22700,1,0,0,1,10,425000,12.959844447906553
13,58000,1,0,1,0,1,1295000,14.074021253115776
8,50900,1,0,0,0,18,675000,13.422467969854667
6,10000,1,1,0,0,18,980000,13.795307850646754
10,60000,1,1,0,0,3,320000,12.676076274775909
13,80000,4,1,0,1,18,250000,12.429216196844383
8,72000,1,1,0,0,18,600000,13.304684934198283
8,96000,4,1,0,0,10,300000,12.611537753638338
10,66000,1,1,0,0,3,305000,12.628067055589549
15,70000,4,1,0,0,18,106000,11.571194373094205
18,75000,4,1,0,2,10,90000,11.407564949312402
5,2417,4,1,0,0,25,539000,13.197470849891134
8,30000,4,1,0,1,10,250000,12.429216196844383
6,60000,1,1,0,0,17,707000,13.468785944878709
17,120000,4,1,0,3,10,95000,11.461632170582678
4,7000,0,1,0,0,18,495000,13.112313041550827
12,35000,1,1,0,0,25,200000,12.206072645530174
15,110000,4,1,0,3,18,110000,11.608235644774552
16,130000,4,1,0,3,18,100000,11.512925464970229
8,25000,4,1,0,1,18,150000,11.918390573078392
19,80000,4,1,0,2,8,50000,10.819778284410283
17,70000,4,1,0,1,3,85000,11.350406535472453
6,23000,4,1,0,0,10,475000,13.071070083016778
10,40000,4,1,0,0,27,425000,12.959844447906553
18,110000,4,1,1,1,2,480000,13.081541382884074
5,10000,1,1,0,0,18,950000,13.764217263576723
9,80000,1,1,0,0,18,535000,13.190022025878143
15,25000,1,1,0,2,10,325000,12.691580461311874
11,74000,4,1,0,2,18,270000,12.506177237980511
9,60000,4,1,0,2,18,300000,12.611537753638338
13,70000,1,1,0,0,27,325000,12.691580461311874
14,100000,1,1,0,0,25,350000,12.765688433465597
16,146000,1,1,0,2,10,229999,12.345830240069793
12,120000,1,1,0,1,18,325000,12.691580461311874
19,70000,4,1,0,1,18,70000,11.156250521031495
16,120000,1,1,0,2,24,190000,12.154779351142624
13,65500,1,1,0,0,3,345000,12.751299696013497
8,70000,1,1,0,0,17,1025000,13.840203170554645
12,50000,4,1,0,0,18,120000,11.695247021764184
15,90000,4,1,0,1,18,114999,11.652678711655406
15,120000,4,1,0,1,9,300000,12.611537753638338
8,56000,4,0,0,0,18,340000,12.736700896592344
19,70000,4,1,0,1,18,90000,11.407564949312402
18,140300,4,1,0,0,18,150000,11.918390573078392
14,70000,4,1,0,0,18,115999,11.661336849361689
8,23000,4,0,0,1,18,375000,12.834681304952548
17,10211,4,1,0,0,18,275000,12.524526376648708
19,120000,1,1,0,2,17,120000,11.695247021764184
9,120000,1,1,0,0,18,350000,12.765688433465597
7,35000,4,1,0,0,18,409999,12.923909999653127
12,130000,1,1,0,0,10,500000,13.122363377404328
11,90000,1,1,0,1,21,220000,12.301382825334498
16,80000,4,1,0,1,8,120000,11.695247021764184
17,55000,4,1,0,1,10,70000,11.156250521031495
7,15000,4,1,0,0,18,800000,13.592367006650065
10,260000,1,1,0,1,18,450000,13.017002861746503
12,145000,1,1,0,0,17,525000,13.17115354157376
8,35000,4,1,0,0,5,300000,12.611537753638338
16,56000,4,1,0,1,10,195000,12.180754837545884
17,98000,1,1,0,1,8,130000,11.77528972943772
13,135000,1,1,0,1,26,300000,12.611537753638338
22,60000,4,1,0,2,18,120000,11.695247021764184
14,120000,1,1,0,2,26,450000,13.017002861746503
